,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,label,sums,counts
1514,191,0,0,0,9,8,0,0,2,9,1,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,8,0,0,0,0,0,0,0,22,1,0,7,3,4,0,0,0,0,0,1,5,0,2,3,2,2,4,3,0,1,1,2,4,0,0,0,2,1,2,0,1,2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,1,0,0,0,0,0,10,5,5,6,7,3,28,1,1,4,2,0,3,17,1,1,0,1,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,349,251
1515,2025,0,0,0,10,4,3,0,1,10,1,0,3,0,0,0,0,0,0,0,0,0,12,1,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,27,0,0,8,7,7,0,0,0,0,0,1,1,0,0,1,0,0,4,2,0,0,0,2,0,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,9,7,6,2,2,4,24,1,4,1,2,0,2,30,3,0,0,1,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,349,105
1516,2120,0,0,0,10,13,0,0,2,10,0,1,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,23,0,0,7,6,5,0,0,0,0,0,1,0,0,0,5,3,0,3,1,0,0,0,2,0,2,1,0,5,0,1,0,0,0,0,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,2,0,1,1,0,0,0,0,0,2,0,9,0,0,1,0,0,0,0,0,0,0,0,0,9,6,7,2,0,5,24,6,1,0,7,3,2,15,2,1,1,6,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,349,120
1517,2135,0,0,0,10,0,8,0,1,8,2,0,1,1,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,0,0,0,13,0,0,0,0,0,0,0,21,1,0,9,4,4,0,0,0,0,0,0,2,0,0,1,2,0,5,0,0,1,0,1,1,2,1,0,3,0,1,0,2,0,0,2,0,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,8,7,4,33,3,3,1,0,2,1,19,0,1,0,1,1,1,0,5,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,349,120
1518,532,0,0,0,12,0,6,0,1,10,2,0,1,0,0,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,24,0,0,7,3,6,0,0,0,0,0,7,2,0,1,1,1,1,5,1,0,0,0,1,1,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,4,3,1,31,2,2,4,3,1,0,22,0,3,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,349,154
1519,1968,0,0,0,9,14,0,0,2,11,4,9,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,12,0,0,0,0,0,0,0,20,0,0,6,4,6,0,0,0,0,0,0,4,0,1,1,0,0,4,2,0,0,0,3,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,8,5,5,27,1,0,2,4,2,1,21,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,348,105
1520,2112,0,0,0,10,4,10,0,2,9,0,0,2,0,2,0,0,1,1,0,0,0,2,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,25,0,0,12,9,4,0,0,0,0,0,1,0,0,1,6,2,1,2,1,0,1,0,1,1,0,0,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,10,5,9,4,3,1,28,1,1,2,2,0,3,20,3,1,1,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,348,120
1521,2818,0,0,0,11,0,1,0,1,10,0,3,2,0,0,0,0,1,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,9,0,0,0,0,0,0,0,24,1,0,7,5,3,0,0,0,0,0,2,4,0,2,4,0,2,3,1,0,0,1,0,2,1,4,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,1,0,0,0,0,0,0,0,9,5,9,4,5,5,24,11,0,2,1,0,1,20,1,1,1,8,0,0,1,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,348,109
1522,3195,0,0,0,10,1,9,0,1,8,0,0,2,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,27,0,0,6,9,8,0,0,0,0,0,1,1,0,4,4,0,7,4,3,0,0,0,0,3,0,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,10,4,9,3,7,3,29,2,1,1,3,2,1,21,0,0,1,1,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,348,102
1523,23,0,0,0,9,11,0,0,1,10,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,23,1,0,8,8,3,0,0,0,0,0,1,2,0,1,2,4,1,2,0,0,2,0,1,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,1,0,0,0,0,0,0,0,0,0,8,4,7,6,6,2,24,5,3,2,6,2,2,22,0,4,2,1,0,0,1,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,348,251
1524,2064,0,0,0,13,0,11,0,1,9,1,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,19,1,0,5,4,5,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,1,0,0,2,0,0,3,4,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,1,0,0,0,2,0,0,1,0,1,3,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,1,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,8,8,2,2,2,25,2,4,4,2,2,0,17,1,0,1,1,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,348,105
1525,45,0,0,0,10,9,0,0,1,9,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,19,0,0,12,7,4,0,0,0,0,0,0,2,0,0,2,2,0,3,0,0,3,1,3,0,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,4,0,0,0,0,0,1,0,0,0,0,0,0,12,4,5,7,4,4,32,2,3,7,3,6,2,17,3,1,0,2,1,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,348,251
1526,670,0,0,0,9,0,0,0,2,9,1,0,2,0,0,0,1,1,2,0,0,0,8,10,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,22,1,0,10,6,4,0,0,0,0,0,3,2,0,3,2,0,3,3,0,0,0,0,0,1,0,1,2,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,4,6,4,4,1,28,2,0,0,1,1,1,24,0,0,0,0,0,0,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,348,184
1527,995,0,0,0,9,15,0,0,2,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,25,3,0,7,5,5,0,0,0,0,0,1,2,0,4,0,0,3,6,2,0,1,1,1,1,0,2,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,7,8,4,29,3,3,5,0,3,0,19,1,0,2,1,0,1,3,8,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,348,196
1528,1945,0,0,0,9,9,0,0,1,9,0,0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,21,2,0,11,6,5,0,0,0,0,0,2,1,0,1,6,0,1,4,0,0,0,0,2,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,7,0,0,1,0,0,0,0,0,0,0,0,0,7,4,7,7,3,3,30,2,5,4,3,5,0,19,3,0,1,2,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,348,137
1529,7580,0,0,0,10,2,0,0,2,9,0,0,0,1,0,0,0,0,8,0,0,0,12,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,25,3,0,6,4,8,0,0,0,0,0,1,3,0,0,1,2,0,8,1,0,2,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,4,9,4,4,0,25,0,0,4,3,1,2,26,1,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,348,128
1530,2143,0,0,0,9,0,10,0,1,9,2,0,0,0,0,0,2,0,0,0,0,0,13,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,26,3,0,6,4,8,0,0,0,0,0,2,1,0,0,4,0,0,7,2,0,1,0,0,0,1,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,4,4,3,29,4,2,2,0,1,4,30,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,348,120
1531,2854,0,0,0,9,0,1,0,1,9,2,0,1,3,0,0,0,0,1,0,0,0,0,8,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,8,0,0,0,0,0,0,0,23,2,0,6,6,3,0,0,0,0,0,3,1,0,2,1,3,2,5,0,0,0,0,5,0,0,1,0,1,1,2,0,0,1,0,0,0,2,1,0,1,0,1,1,3,3,1,0,2,0,0,0,1,1,0,1,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,7,3,10,25,3,2,2,3,2,2,17,1,1,1,5,0,2,3,3,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,348,109
1532,561,0,0,0,10,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,21,0,0,7,5,6,0,0,0,0,0,4,1,0,2,4,0,2,3,1,0,1,1,0,1,1,0,2,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,8,5,8,2,2,1,30,3,6,4,1,1,0,21,1,2,0,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,348,154
1533,1281,0,0,0,10,0,8,0,1,11,0,0,1,3,4,0,1,2,2,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,26,2,0,8,7,4,0,0,0,0,0,1,0,0,1,0,4,1,5,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,9,0,0,1,0,0,0,0,0,0,0,0,0,13,5,7,2,2,4,28,2,5,4,1,1,3,21,0,1,0,0,0,0,1,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,348,171
1534,1872,0,0,0,9,7,0,0,2,10,4,3,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,26,0,0,10,8,3,0,0,0,0,0,1,5,0,0,0,0,1,5,1,0,0,0,0,1,3,0,1,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,1,1,0,5,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,8,4,1,25,0,1,4,1,1,1,20,1,0,1,2,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,348,137
1535,372,0,0,0,10,2,0,0,2,9,0,4,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,10,0,0,0,0,0,0,0,18,3,0,10,5,3,0,0,0,0,0,3,0,0,1,2,0,1,4,3,0,0,0,2,2,2,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,12,12,10,2,3,2,20,2,0,4,7,5,1,28,0,0,0,1,0,0,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,348,194
1536,2134,0,0,0,9,9,0,0,1,11,0,4,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,20,0,0,6,5,5,0,0,0,0,0,1,2,0,0,1,4,0,2,1,0,0,0,2,5,1,2,1,2,1,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,1,1,1,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,3,5,4,30,2,3,6,3,0,4,18,4,3,1,1,0,1,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,348,120
1537,7368,0,0,0,9,0,0,0,2,8,1,0,3,0,1,0,1,0,1,0,0,0,2,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,1,7,0,0,0,0,0,0,0,20,0,0,5,4,5,0,0,0,0,0,1,6,0,1,2,0,1,5,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,10,6,10,5,3,3,26,2,0,4,1,1,3,13,0,1,1,0,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,348,162
1538,605,0,0,0,9,3,0,0,1,9,2,0,0,0,0,0,0,1,5,0,0,0,10,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,26,1,0,7,3,4,0,0,0,0,0,2,1,0,1,5,1,0,7,1,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,5,1,1,26,1,1,1,6,1,0,33,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,348,184
